EquipmentID,DateKey,ShiftID,PlannedProductionMinutes,DowntimeMinutes,IdealCycleTime,TotalCount,GoodCount
1031,20251210,1,480,9.8,0.8,517,492
1031,20251210,2,480,0.0,0.691,686,658
1031,20251210,3,480,20.2,0.548,729,701
1031,20251211,1,480,16.4,0.552,825,795
1031,20251211,2,480,15.6,0.738,615,599
1031,20251211,3,480,17.5,0.747,582,555
1031,20251212,1,480,20.9,0.431,974,956
1031,20251212,2,480,10.6,0.652,689,657
1031,20251212,3,480,3.7,0.81,561,558
1031,20251213,1,480,24.3,0.494,789,775
1031,20251213,2,480,14.7,0.548,744,711
1031,20251213,3,480,9.6,0.567,721,717
1031,20251214,1,480,23.5,0.481,827,807
1031,20251214,2,480,23.3,0.611,643,627
1031,20251214,3,480,6.8,0.608,759,736
1031,20251215,1,480,17.1,0.479,925,911
1031,20251215,2,480,19.0,0.433,989,968
1031,20251215,3,480,6.3,0.444,1013,990
1031,20251216,1,480,13.3,0.632,677,664
1031,20251216,2,480,17.0,0.562,779,750
1031,20251216,3,480,2.5,0.81,572,556
1031,20251217,1,480,5.4,0.73,557,554
1031,20251217,2,480,15.2,0.844,509,495
1031,20251217,3,480,5.5,0.475,853,842
1031,20251218,1,480,16.4,0.473,929,920
1031,20251218,2,480,17.0,0.835,494,481
1031,20251218,3,480,8.4,0.61,660,643
1031,20251219,1,480,5.2,0.544,791,778
1031,20251219,2,480,21.5,0.758,567,556
1031,20251219,3,480,17.5,0.422,967,920
1031,20251220,1,480,1.1,0.484,966,947
1031,20251220,2,480,13.0,0.646,712,684
1031,20251220,3,480,7.5,0.587,761,747
1031,20251221,1,480,15.8,0.523,822,818
1031,20251221,2,480,4.3,0.615,688,665
1031,20251221,3,480,15.4,0.624,696,662
1031,20251222,1,480,10.1,0.527,878,863
1031,20251222,2,480,14.5,0.511,801,773
1031,20251222,3,480,16.0,0.825,480,477
1031,20251223,1,480,19.0,0.781,541,532
1031,20251223,2,480,1.3,0.887,491,474
1031,20251223,3,480,1.8,0.673,611,599
1031,20251224,1,480,10.8,0.427,947,904
1031,20251224,2,480,6.5,0.618,694,674
1031,20251224,3,480,2.0,0.65,630,617
1031,20251225,1,480,17.7,0.778,561,549
1031,20251225,2,480,18.5,0.652,642,626
1031,20251225,3,480,2.2,0.405,1034,988
1031,20251226,1,480,12.4,0.624,700,698
1031,20251226,2,480,12.0,0.47,864,839
1031,20251226,3,480,22.1,0.522,812,797
1031,20251227,1,480,8.4,0.609,677,674
1031,20251227,2,480,6.1,0.689,586,574
1031,20251227,3,480,18.8,0.516,835,816
1031,20251228,1,480,22.9,0.414,1040,990
1031,20251228,2,480,1.9,0.597,774,757
1031,20251228,3,480,16.1,0.599,677,667
1031,20251229,1,480,15.9,0.878,510,493
1031,20251229,2,480,4.3,0.514,833,826
1031,20251229,3,480,16.5,0.801,522,500
1031,20251230,1,480,17.2,0.564,770,732
1031,20251230,2,480,10.2,0.612,706,680
1031,20251230,3,480,0.8,0.803,519,494
1031,20251231,1,480,14.5,0.705,622,591
1031,20251231,2,480,3.8,0.7,626,605
1031,20251231,3,480,1.4,0.667,677,651
1032,20240101,1,480,18.3,0.72,618,613
1032,20240101,2,480,8.3,0.6,728,713
1032,20240101,3,480,12.1,0.871,481,466
1032,20240102,1,480,6.6,0.583,736,714
1032,20240102,2,480,2.1,0.89,507,483
1032,20240102,3,480,16.4,0.8,517,492
1032,20240103,1,480,7.6,0.695,612,594
1032,20240103,2,480,18.3,0.667,638,613
1032,20240103,3,480,20.9,0.66,661,647
1032,20240104,1,480,2.1,0.531,788,761
1032,20240104,2,480,5.5,0.47,984,948
1032,20240104,3,480,7.7,0.422,957,910
1032,20240105,1,480,12.6,0.729,582,564
1032,20240105,2,480,7.5,0.455,1011,994
1032,20240105,3,480,9.8,0.705,570,558
1032,20240106,1,480,4.1,0.724,573,564
1032,20240106,2,480,6.0,0.648,623,619
1032,20240106,3,480,13.2,0.819,556,543
1032,20240107,1,480,15.8,0.651,693,664
1032,20240107,2,480,19.6,0.62,652,628
1032,20240107,3,480,11.6,0.776,532,516
1032,20240108,1,480,19.0,0.56,741,725
1032,20240108,2,480,1.6,0.656,627,607
1032,20240108,3,480,14.8,0.821,551,548
1032,20240109,1,480,13.7,0.577,727,724
1032,20240109,2,480,10.5,0.426,1063,1057
1032,20240109,3,480,19.4,0.741,581,557
1032,20240110,1,480,3.8,0.454,946,924
1032,20240110,2,480,9.8,0.596,777,759
1032,20240110,3,480,15.4,0.56,763,734
1032,20240111,1,480,11.6,0.855,483,479
1032,20240111,2,480,22.9,0.864,464,458
1032,20240111,3,480,3.7,0.488,857,851
1032,20240112,1,480,16.3,0.893,453,432
1032,20240112,2,480,16.7,0.886,486,476
1032,20240112,3,480,4.8,0.581,730,711
1032,20240113,1,480,17.4,0.883,500,478
1032,20240113,2,480,2.4,0.678,652,650
1032,20240113,3,480,11.8,0.85,507,497
1032,20240114,1,480,1.0,0.701,617,596
1032,20240114,2,480,6.6,0.526,767,763
1032,20240114,3,480,0.6,0.403,1032,1007
1032,20240115,1,480,7.6,0.489,827,820
1032,20240115,2,480,24.4,0.742,523,514
1032,20240115,3,480,3.7,0.888,499,474
1032,20240116,1,480,23.8,0.828,492,470
1032,20240116,2,480,13.7,0.889,489,486
1032,20240116,3,480,0.9,0.471,986,952
1032,20240117,1,480,0.7,0.565,741,722
1032,20240117,2,480,7.6,0.506,839,816
1032,20240117,3,480,5.5,0.58,732,727
1032,20240118,1,480,9.6,0.513,787,758
1032,20240118,2,480,24.7,0.465,888,862
1032,20240118,3,480,20.0,0.874,453,442
1032,20240119,1,480,0.3,0.491,856,817
1032,20240119,2,480,6.1,0.714,633,628
1032,20240119,3,480,8.0,0.755,608,581
1032,20240120,1,480,2.7,0.598,760,725
1032,20240120,2,480,11.2,0.55,751,741
1032,20240120,3,480,24.5,0.835,470,458
1032,20240121,1,480,10.2,0.766,562,536
1032,20240121,2,480,20.5,0.653,643,626
1032,20240121,3,480,13.6,0.894,462,451
1032,20240122,1,480,6.0,0.863,492,482
1032,20240122,2,480,9.3,0.836,528,514
1032,20240122,3,480,20.9,0.753,528,506
1032,20240123,1,480,0.8,0.524,855,841
1032,20240123,2,480,5.0,0.868,509,505
1032,20240123,3,480,20.0,0.89,497,479
1032,20240124,1,480,12.9,0.55,731,715
1032,20240124,2,480,10.9,0.455,893,872
1032,20240124,3,480,8.2,0.884,512,499
1032,20240125,1,480,22.1,0.505,894,874
1032,20240125,2,480,10.9,0.42,1083,1034
1032,20240125,3,480,4.7,0.544,783,781
1032,20240126,1,480,7.5,0.684,650,623
1032,20240126,2,480,2.5,0.467,999,971
1032,20240126,3,480,10.3,0.721,597,591
1032,20240127,1,480,22.3,0.669,646,634
1032,20240127,2,480,20.9,0.506,808,778
1032,20240127,3,480,1.2,0.829,552,527
1032,20240128,1,480,20.4,0.457,873,862
1032,20240128,2,480,6.1,0.49,839,827
1032,20240128,3,480,3.6,0.641,653,642
1032,20240129,1,480,1.4,0.475,945,918
1032,20240129,2,480,18.1,0.437,908,906
1032,20240129,3,480,7.7,0.56,816,810
1032,20240130,1,480,12.0,0.441,1031,1020
1032,20240130,2,480,15.4,0.658,644,642
1032,20240130,3,480,6.1,0.46,957,948
1032,20240131,1,480,5.1,0.812,540,518
1032,20240131,2,480,5.8,0.572,766,755
1032,20240131,3,480,3.9,0.548,819,801
1032,20240201,1,480,6.6,0.701,604,583
1032,20240201,2,480,8.9,0.484,961,942
1032,20240201,3,480,8.3,0.437,938,933
1032,20240202,1,480,21.0,0.585,742,708
1032,20240202,2,480,7.7,0.695,630,612
1032,20240202,3,480,4.6,0.444,1049,1001
1032,20240203,1,480,245.5,0.451,504,499
1032,20240203,2,480,159.7,0.858,334,323
1032,20240203,3,480,79.7,0.89,394,391
1032,20240204,1,480,0.8,0.577,716,698
1032,20240204,2,480,18.2,0.704,613,585
1032,20240204,3,480,5.7,0.82,568,553
1032,20240205,1,480,24.8,0.431,925,902
1032,20240205,2,480,6.0,0.508,902,858
1032,20240205,3,480,2.1,0.47,929,919
1032,20240206,1,480,10.4,0.491,925,913
1032,20240206,2,480,23.0,0.622,670,656
1032,20240206,3,480,15.0,0.692,599,570
1032,20240207,1,480,2.0,0.442,990,940
1032,20240207,2,480,3.5,0.559,743,740
1032,20240207,3,480,22.4,0.871,502,497
1032,20240208,1,480,20.0,0.747,552,544
1032,20240208,2,480,11.1,0.461,965,944
1032,20240208,3,480,18.9,0.419,1082,1057
1032,20240209,1,480,21.8,0.437,931,908
1032,20240209,2,480,14.7,0.485,873,860
1032,20240209,3,480,2.8,0.622,665,640
1032,20240210,1,480,12.3,0.856,497,495
1032,20240210,2,480,6.1,0.678,664,651
1032,20240210,3,480,17.2,0.68,657,624
1032,20240211,1,480,13.7,0.514,846,825
1032,20240211,2,480,7.6,0.843,536,516
1032,20240211,3,480,15.5,0.607,752,730
1032,20240212,1,480,24.4,0.677,636,619
1032,20240212,2,480,12.2,0.48,844,837
1032,20240212,3,480,24.9,0.459,866,847
1032,20240213,1,480,1.3,0.667,709,677
1032,20240213,2,480,7.1,0.726,604,599
1032,20240213,3,480,19.2,0.649,693,673
1032,20240214,1,480,15.2,0.582,745,711
1032,20240214,2,480,5.4,0.681,655,648
1032,20240214,3,480,21.7,0.59,716,687
1032,20240215,1,480,15.4,0.42,1088,1064
1032,20240215,2,480,4.3,0.445,1012,997
1032,20240215,3,480,5.2,0.874,520,515
1032,20240216,1,480,10.0,0.81,519,513
1032,20240216,2,480,22.8,0.818,475,462
1032,20240216,3,480,1.0,0.794,554,547
1032,20240217,1,480,14.6,0.425,1040,1020
1032,20240217,2,480,11.3,0.692,584,571
1032,20240217,3,480,12.3,0.737,597,593
1032,20240218,1,480,22.0,0.499,836,815
1032,20240218,2,480,22.6,0.695,578,558
1032,20240218,3,480,7.1,0.879,483,471
1032,20240219,1,480,21.6,0.596,718,705
1032,20240219,2,480,9.7,0.743,619,613
1032,20240219,3,480,14.4,0.592,673,664
1032,20240220,1,480,21.0,0.452,955,912
1032,20240220,2,480,2.8,0.479,913,880
1032,20240220,3,480,7.7,0.733,588,561
1032,20240221,1,480,13.6,0.697,585,568
1032,20240221,2,480,15.2,0.445,923,882
1032,20240221,3,480,17.2,0.677,599,584
1032,20240222,1,480,10.7,0.744,596,595
1032,20240222,2,480,23.5,0.49,831,816
1032,20240222,3,480,24.4,0.869,513,489
1032,20240223,1,480,11.5,0.582,737,723
1032,20240223,2,480,23.4,0.735,537,523
1032,20240223,3,480,10.8,0.602,723,696
1032,20240224,1,480,2.3,0.544,821,799
1032,20240224,2,480,23.1,0.841,469,453
1032,20240224,3,480,3.1,0.599,683,677
1032,20240225,1,480,7.1,0.753,575,562
1032,20240225,2,480,12.8,0.677,671,655
1032,20240225,3,480,23.5,0.417,1003,963
1032,20240226,1,480,7.0,0.631,650,626
1032,20240226,2,480,1.9,0.605,708,699
1032,20240226,3,480,5.6,0.571,768,754
1032,20240227,1,480,0.0,0.836,504,490
1032,20240227,2,480,17.1,0.508,789,751
1032,20240227,3,480,3.9,0.755,618,587
1032,20240228,1,480,15.7,0.66,659,648
1032,20240228,2,480,5.6,0.659,644,627
1032,20240228,3,480,23.6,0.605,719,717
1032,20240229,1,480,14.3,0.437,977,960
1032,20240229,2,480,17.5,0.764,562,555
1032,20240229,3,480,5.9,0.613,698,695
1032,20240301,1,480,12.6,0.758,594,586
1032,20240301,2,480,1.7,0.789,535,530
1032,20240301,3,480,3.8,0.406,1098,1080
1032,20240302,1,480,12.5,0.546,809,773
1032,20240302,2,480,10.5,0.423,1028,978
1032,20240302,3,480,13.5,0.406,1090,1047
1032,20240303,1,480,14.2,0.715,569,547
1032,20240303,2,480,8.5,0.686,601,597
1032,20240303,3,480,2.8,0.842,531,520
1032,20240304,1,480,6.9,0.863,513,509
1032,20240304,2,480,8.4,0.617,691,669
1032,20240304,3,480,3.4,0.573,806,777
1032,20240305,1,480,24.7,0.621,638,634
1032,20240305,2,480,23.1,0.572,735,715
1032,20240305,3,480,18.5,0.638,619,615
1032,20240306,1,480,16.3,0.886,456,454
1032,20240306,2,480,10.0,0.549,787,760
1032,20240306,3,480,14.4,0.648,654,629
1032,20240307,1,480,18.9,0.412,1045,1029
1032,20240307,2,480,18.1,0.65,647,619
1032,20240307,3,480,17.3,0.53,801,767
1032,20240308,1,480,21.1,0.715,563,545
1032,20240308,2,480,20.3,0.66,632,625
1032,20240308,3,480,21.7,0.8,489,479
1032,20240309,1,480,24.3,0.471,869,828
1032,20240309,2,480,15.6,0.813,503,482
1032,20240309,3,480,0.4,0.711,640,637
1032,20240310,1,480,5.2,0.774,553,546
1032,20240310,2,480,8.6,0.52,808,773
1032,20240310,3,480,4.8,0.415,1069,1057
1032,20240311,1,480,20.6,0.766,546,541
1032,20240311,2,480,24.3,0.722,619,616
1032,20240311,3,480,11.4,0.743,591,570
1032,20240312,1,480,2.8,0.436,943,921
1032,20240312,2,480,14.0,0.767,552,524
1032,20240312,3,480,11.5,0.505,885,858
1032,20240313,1,480,23.9,0.788,503,501
1032,20240313,2,480,12.0,0.516,894,872
1032,20240313,3,480,7.2,0.496,926,918
1032,20240314,1,480,22.4,0.713,594,568
1032,20240314,2,480,1.1,0.582,764,730
1032,20240314,3,480,23.7,0.624,675,643
1032,20240315,1,480,74.2,0.482,761,746
1032,20240315,2,480,150.7,0.506,566,563
1032,20240315,3,480,212.1,0.545,426,421
1032,20240316,1,480,11.5,0.813,554,539
1032,20240316,2,480,4.5,0.562,759,737
1032,20240316,3,480,8.5,0.44,926,904
1032,20240317,1,480,8.1,0.431,968,961
1032,20240317,2,480,11.0,0.824,541,534
1032,20240317,3,480,17.5,0.694,582,577
1032,20240318,1,480,7.6,0.411,1035,1015
1032,20240318,2,480,2.0,0.776,581,556
1032,20240318,3,480,1.4,0.879,513,488
1032,20240319,1,480,11.0,0.674,606,601
1032,20240319,2,480,8.3,0.548,799,765
1032,20240319,3,480,18.7,0.81,545,532
1032,20240320,1,480,20.3,0.741,555,527
1032,20240320,2,480,4.6,0.772,545,541
1032,20240320,3,480,7.9,0.852,497,478
1032,20240321,1,480,10.5,0.838,480,467
1032,20240321,2,480,16.1,0.619,706,692
1032,20240321,3,480,10.2,0.43,1027,977
1032,20240322,1,480,134.3,0.683,472,471
1032,20240322,2,480,137.8,0.49,641,636
1032,20240322,3,480,79.6,0.683,546,535
1032,20240323,1,480,2.0,0.806,521,495
1032,20240323,2,480,11.5,0.504,803,795
1032,20240323,3,480,20.0,0.406,970,924
1032,20240324,1,480,9.7,0.801,521,505
1032,20240324,2,480,17.5,0.632,723,691
1032,20240324,3,480,5.9,0.482,846,811
1032,20240325,1,480,8.2,0.721,627,600
1032,20240325,2,480,16.0,0.802,538,524
1032,20240325,3,480,3.9,0.559,726,709
1032,20240326,1,480,14.9,0.888,454,444
1032,20240326,2,480,16.1,0.425,1048,1025
1032,20240326,3,480,1.6,0.72,609,598
1032,20240327,1,480,16.1,0.737,604,574
1032,20240327,2,480,8.9,0.513,881,870
1032,20240327,3,480,4.7,0.75,555,527
1032,20240328,1,480,10.5,0.639,691,667
1032,20240328,2,480,8.2,0.87,469,462
1032,20240328,3,480,24.1,0.447,996,952
1032,20240329,1,480,16.9,0.785,541,540
1032,20240329,2,480,23.1,0.444,969,937
1032,20240329,3,480,3.9,0.798,525,500
1032,20240330,1,480,22.0,0.694,575,569
1032,20240330,2,480,5.6,0.548,825,807
1032,20240330,3,480,17.3,0.856,510,490
1032,20240331,1,480,13.9,0.866,512,503
1032,20240331,2,480,9.5,0.477,838,808
1032,20240331,3,480,15.6,0.495,891,854
1032,20240401,1,480,7.3,0.726,588,580
1032,20240401,2,480,5.9,0.507,914,905
1032,20240401,3,480,20.8,0.884,465,442
1032,20240402,1,480,20.0,0.899,479,467
1032,20240402,2,480,22.8,0.545,820,805
1032,20240402,3,480,8.2,0.822,534,519
1032,20240403,1,480,23.0,0.622,663,655
1032,20240403,2,480,5.6,0.464,1009,986
1032,20240403,3,480,17.1,0.725,627,603
1032,20240404,1,480,23.5,0.805,496,488
1032,20240404,2,480,23.2,0.89,454,437
1032,20240404,3,480,4.2,0.447,908,905
1032,20240405,1,480,13.6,0.402,1079,1061
1032,20240405,2,480,11.5,0.74,562,539
1032,20240405,3,480,14.5,0.668,654,649
1032,20240406,1,480,4.7,0.889,519,502
1032,20240406,2,480,5.3,0.496,928,892
1032,20240406,3,480,9.2,0.455,934,918
1032,20240407,1,480,13.1,0.849,471,451
1032,20240407,2,480,9.6,0.559,818,814
1032,20240407,3,480,15.1,0.606,695,661
1032,20240408,1,480,19.9,0.746,609,585
1032,20240408,2,480,14.0,0.598,735,706
1032,20240408,3,480,6.4,0.546,851,846
1032,20240409,1,480,15.2,0.532,779,752
1032,20240409,2,480,1.5,0.474,926,912
1032,20240409,3,480,23.1,0.562,751,740
1032,20240410,1,480,22.6,0.481,902,885
1032,20240410,2,480,9.4,0.458,930,914
1032,20240410,3,480,23.7,0.533,759,756
1032,20240411,1,480,2.7,0.48,952,913
1032,20240411,2,480,20.0,0.651,618,600
1032,20240411,3,480,17.1,0.735,586,567
1032,20240412,1,480,9.2,0.744,582,575
1032,20240412,2,480,21.0,0.738,611,590
1032,20240412,3,480,15.9,0.894,493,480
1032,20240413,1,480,4.7,0.861,516,497
1032,20240413,2,480,2.2,0.403,1173,1145
1032,20240413,3,480,15.2,0.825,526,510
1032,20240414,1,480,4.9,0.461,894,851
1032,20240414,2,480,19.5,0.895,487,468
1032,20240414,3,480,4.8,0.755,577,562
1032,20240415,1,480,0.7,0.413,1050,1018
1032,20240415,2,480,0.6,0.764,543,528
1032,20240415,3,480,9.2,0.468,962,945
1032,20240416,1,480,17.4,0.739,617,606
1032,20240416,2,480,24.7,0.769,579,552
1032,20240416,3,480,18.9,0.874,488,469
1032,20240417,1,480,1.0,0.628,705,674
1032,20240417,2,480,13.4,0.684,624,603
1032,20240417,3,480,9.6,0.623,722,717
1032,20240418,1,480,2.2,0.83,547,537
1032,20240418,2,480,2.9,0.438,967,955
1032,20240418,3,480,19.7,0.434,976,949
1032,20240419,1,480,17.5,0.522,868,862
1032,20240419,2,480,0.6,0.812,520,507
1032,20240419,3,480,4.9,0.439,979,965
1032,20240420,1,480,18.0,0.844,489,469
1032,20240420,2,480,0.0,0.815,582,559
1032,20240420,3,480,19.6,0.414,1018,969
1032,20240421,1,480,13.1,0.411,1121,1097
1032,20240421,2,480,3.3,0.637,651,634
1032,20240421,3,480,13.5,0.84,526,502
1032,20240422,1,480,16.7,0.639,645,640
1032,20240422,2,480,9.4,0.55,845,824
1032,20240422,3,480,20.6,0.8,562,548
1032,20240423,1,480,18.0,0.889,477,454
1032,20240423,2,480,24.6,0.799,518,511
1032,20240423,3,480,11.6,0.486,858,826
1032,20240424,1,480,18.7,0.672,675,642
1032,20240424,2,480,4.4,0.439,997,983
1032,20240424,3,480,24.2,0.607,680,654
1032,20240425,1,480,18.6,0.525,770,741
1032,20240425,2,480,11.2,0.678,664,658
1032,20240425,3,480,0.9,0.637,643,623
1032,20240426,1,480,2.4,0.556,777,751
1032,20240426,2,480,13.3,0.715,560,559
1032,20240426,3,480,0.2,0.835,502,494
1032,20240427,1,480,0.6,0.726,619,608
1032,20240427,2,480,22.5,0.872,499,477
1032,20240427,3,480,18.8,0.646,654,651
1032,20240428,1,480,15.3,0.728,554,547
1032,20240428,2,480,3.1,0.87,469,446
1032,20240428,3,480,10.9,0.883,489,481
1032,20240429,1,480,9.2,0.715,560,539
1032,20240429,2,480,1.5,0.46,923,881
1032,20240429,3,480,7.6,0.683,647,618
1032,20240430,1,480,4.6,0.684,678,672
1032,20240430,2,480,19.8,0.751,541,537
1032,20240430,3,480,22.5,0.682,600,589
1032,20240501,1,480,16.4,0.865,506,487
1032,20240501,2,480,19.2,0.693,644,622
1032,20240501,3,480,4.9,0.405,1102,1096
1032,20240502,1,480,1.1,0.565,807,804
1032,20240502,2,480,11.2,0.677,667,641
1032,20240502,3,480,6.5,0.891,481,478
1032,20240503,1,480,18.6,0.579,741,737
1032,20240503,2,480,12.1,0.629,679,669
1032,20240503,3,480,7.2,0.401,1131,1123
1032,20240504,1,480,20.8,0.715,586,568
1032,20240504,2,480,6.1,0.763,549,531
1032,20240504,3,480,2.3,0.585,702,684
1032,20240505,1,480,14.7,0.742,571,556
1032,20240505,2,480,19.5,0.451,943,915
1032,20240505,3,480,2.2,0.601,678,670
1032,20240506,1,480,22.1,0.591,740,725
1032,20240506,2,480,21.0,0.759,544,542
1032,20240506,3,480,13.6,0.822,510,486
1032,20240507,1,480,13.3,0.566,743,730
1032,20240507,2,480,19.2,0.676,636,633
1032,20240507,3,480,24.8,0.651,674,657
1032,20240508,1,480,1.5,0.737,629,606
1032,20240508,2,480,6.2,0.712,638,618
1032,20240508,3,480,23.6,0.856,481,460
1032,20240509,1,480,4.6,0.48,971,943
1032,20240509,2,480,5.6,0.825,505,498
1032,20240509,3,480,16.6,0.572,738,709
1032,20240510,1,480,20.5,0.641,615,602
1032,20240510,2,480,5.8,0.486,829,812
1032,20240510,3,480,4.7,0.493,848,828
1032,20240511,1,480,12.8,0.55,789,760
1032,20240511,2,480,17.4,0.87,467,456
1032,20240511,3,480,5.6,0.642,644,642
1032,20240512,1,480,9.5,0.874,470,450
1032,20240512,2,480,13.4,0.794,519,495
1032,20240512,3,480,17.3,0.625,698,685
1032,20240513,1,480,6.6,0.632,653,640
1032,20240513,2,480,20.2,0.682,599,580
1032,20240513,3,480,17.4,0.656,687,661
1032,20240514,1,480,17.8,0.448,943,917
1032,20240514,2,480,8.2,0.86,517,494
1032,20240514,3,480,3.8,0.452,989,953
1032,20240515,1,480,13.4,0.441,1045,1002
1032,20240515,2,480,24.9,0.839,478,463
1032,20240515,3,480,21.8,0.482,874,868
1032,20240516,1,480,17.0,0.838,546,536
1032,20240516,2,480,17.3,0.658,660,647
1032,20240516,3,480,6.0,0.877,476,461
1032,20240517,1,480,11.8,0.707,574,548
1032,20240517,2,480,9.4,0.826,532,517
1032,20240517,3,480,24.5,0.678,634,632
1032,20240518,1,480,7.0,0.817,552,528
1032,20240518,2,480,25.0,0.831,522,513
1032,20240518,3,480,12.8,0.727,591,585
1032,20240519,1,480,10.9,0.857,504,492
1032,20240519,2,480,24.7,0.653,619,614
1032,20240519,3,480,16.2,0.637,694,691
1032,20240520,1,480,19.0,0.812,502,479
1032,20240520,2,480,24.7,0.756,520,516
1032,20240520,3,480,5.3,0.453,961,925
1032,20240521,1,480,6.2,0.662,673,660
1032,20240521,2,480,2.9,0.51,884,871
1032,20240521,3,480,22.0,0.658,596,592
1032,20240522,1,480,2.7,0.584,759,746
1032,20240522,2,480,24.9,0.662,600,588
1032,20240522,3,480,10.8,0.624,655,640
1032,20240523,1,480,6.6,0.718,606,588
1032,20240523,2,480,9.7,0.616,674,645
1032,20240523,3,480,5.9,0.415,1043,1019
1032,20240524,1,480,12.3,0.495,850,833
1032,20240524,2,480,4.3,0.77,525,503
1032,20240524,3,480,6.2,0.646,714,687
1032,20240525,1,480,5.8,0.492,875,837
1032,20240525,2,480,2.4,0.666,623,595
1032,20240525,3,480,4.0,0.489,924,911
1032,20240526,1,480,22.4,0.492,881,865
1032,20240526,2,480,1.4,0.821,535,517
1032,20240526,3,480,19.4,0.884,473,449
1032,20240527,1,480,6.3,0.633,674,663
1032,20240527,2,480,17.9,0.79,539,522
1032,20240527,3,480,14.1,0.694,575,572
1032,20240528,1,480,6.8,0.783,560,547
1032,20240528,2,480,5.0,0.9,491,478
1032,20240528,3,480,3.1,0.871,513,499
1032,20240529,1,480,24.4,0.798,542,529
1032,20240529,2,480,6.0,0.755,566,559
1032,20240529,3,480,9.9,0.623,693,690
1032,20240530,1,480,24.4,0.658,650,632
1032,20240530,2,480,6.4,0.843,501,488
1032,20240530,3,480,3.4,0.674,641,614
1032,20240531,1,480,2.1,0.781,594,586
1032,20240531,2,480,21.5,0.635,622,613
1032,20240531,3,480,12.7,0.552,725,698
1032,20240601,1,480,1.5,0.841,517,495
1032,20240601,2,480,9.5,0.775,597,576
1032,20240601,3,480,22.7,0.749,563,551
1032,20240602,1,480,5.3,0.543,795,769
1032,20240602,2,480,0.9,0.677,617,602
1032,20240602,3,480,10.4,0.523,867,859
1032,20240603,1,480,12.1,0.635,701,679
1032,20240603,2,480,13.6,0.541,821,781
1032,20240603,3,480,9.7,0.604,717,715
1032,20240604,1,480,13.1,0.43,1042,998
1032,20240604,2,480,14.2,0.477,876,869
1032,20240604,3,480,5.8,0.451,934,913
1032,20240605,1,480,5.6,0.689,637,632
1032,20240605,2,480,11.2,0.513,806,784
1032,20240605,3,480,15.4,0.726,570,546
1032,20240606,1,480,14.7,0.706,639,616
1032,20240606,2,480,0.2,0.879,477,464
1032,20240606,3,480,9.6,0.593,680,646
1032,20240607,1,480,23.7,0.704,560,552
1032,20240607,2,480,8.3,0.675,652,636
1032,20240607,3,480,21.9,0.881,489,478
1032,20240608,1,480,22.7,0.892,479,462
1032,20240608,2,480,23.6,0.497,820,786
1032,20240608,3,480,6.9,0.71,577,574
1032,20240609,1,480,24.8,0.443,914,903
1032,20240609,2,480,17.9,0.804,526,520
1032,20240609,3,480,0.8,0.721,623,601
1032,20240610,1,480,18.5,0.76,541,516
1032,20240610,2,480,10.3,0.684,604,581
1032,20240610,3,480,9.6,0.879,466,449
1032,20240611,1,480,23.8,0.59,672,668
1032,20240611,2,480,12.0,0.525,809,776
1032,20240611,3,480,13.3,0.612,741,715
1032,20240612,1,480,8.6,0.559,780,743
1032,20240612,2,480,15.2,0.786,532,511
1032,20240612,3,480,15.1,0.472,959,943
1032,20240613,1,480,24.6,0.83,490,474
1032,20240613,2,480,23.4,0.832,501,490
1032,20240613,3,480,20.5,0.806,523,518
1032,20240614,1,480,22.3,0.483,809,797
1032,20240614,2,480,6.0,0.763,546,524
1032,20240614,3,480,13.9,0.736,569,547
